2018-12-21 15:55:55,087 INFO  [Log] End test: generateInvitation 
2018-12-21 15:56:01,123 INFO  [Log] Sent message successfully.... 
2018-12-21 15:57:15,437 INFO  [Log] Start test: generateInvitation 
2018-12-21 15:58:02,444 INFO  [Log]  
2018-12-21 15:58:02,444 INFO  [Log] generateInvitation: Falla 
2018-12-21 15:58:02,444 INFO  [Log] End test: generateInvitation 
2018-12-21 15:58:28,182 INFO  [Log] Start test: generateInvitation 
2018-12-21 16:00:14,391 INFO  [Log] Start test: generateInvitation 
2018-12-21 16:02:32,138 INFO  [Log]  
2018-12-21 16:02:32,138 INFO  [Log] generateInvitation: Falla 
2018-12-21 16:02:32,138 INFO  [Log] End test: generateInvitation 
2018-12-21 16:03:03,345 INFO  [Log] Start test: generateInvitation 
2018-12-21 16:03:25,693 INFO  [Log] generateInvitation: Pasa 
2018-12-21 16:03:25,693 INFO  [Log] End test: generateInvitation 
2018-12-21 16:03:30,966 INFO  [Log] Sent message successfully.... 
2018-12-23 20:02:14,268 INFO  [Log] Start test: generateInvitation 
2018-12-23 20:02:27,075 INFO  [Log] unknown error: Element <li>...</li> is not clickable at point (1096, 25). Other element would receive the click: <div class="toast toast-success" ng-click="tapToast()">...</div>
  (Session info: chrome=71.0.3578.98)
  (Driver info: chromedriver=2.40.565498 (ea082db3280dd6843ebfb08a625e3eb905c4f5ab),platform=Windows NT 10.0.15063 x86_64) (WARNING: The server did not provide any stacktrace information)
Command duration or timeout: 0 milliseconds
Build info: version: '3.14.0', revision: 'aacccce0', time: '2018-08-02T20:19:58.91Z'
System info: host: 'SMSL044', ip: '192.168.252.2', os.name: 'Windows 10', os.arch: 'amd64', os.version: '10.0', java.version: '1.8.0_171'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities {acceptInsecureCerts: false, acceptSslCerts: false, applicationCacheEnabled: false, browserConnectionEnabled: false, browserName: chrome, chrome: {chromedriverVersion: 2.40.565498 (ea082db3280dd6..., userDataDir: C:\Users\ntedesco\AppData\L...}, cssSelectorsEnabled: true, databaseEnabled: false, handlesAlerts: true, hasTouchScreen: false, javascriptEnabled: true, locationContextEnabled: true, mobileEmulationEnabled: false, nativeEvents: true, networkConnectionEnabled: false, pageLoadStrategy: normal, platform: XP, platformName: XP, rotatable: false, setWindowRect: true, takesHeapSnapshot: true, takesScreenshot: true, unexpectedAlertBehaviour: , unhandledPromptBehavior: , version: 71.0.3578.98, webStorageEnabled: true}
Session ID: 17a62abc853b4f8c495108f835b89817 
2018-12-23 20:02:27,075 INFO  [Log] generateInvitation: Falla 
2018-12-23 20:02:27,075 INFO  [Log] End test: generateInvitation 
2018-12-23 20:02:33,334 INFO  [Log] Sent message successfully.... 
2018-12-23 20:03:44,095 INFO  [Log] Start test: generateInvitation 
2018-12-23 20:05:29,529 INFO  [Log] Start test: generateInvitation 
2018-12-23 20:07:16,831 INFO  [Log] Start test: generateInvitation 
2018-12-23 20:07:27,448 INFO  [Log] unknown error: Element <li>...</li> is not clickable at point (1114, 0). Other element would receive the click: <div id="navbar" class="navbar-collapse collapsing in-remove in-remove-active" uib-collapse="navCtrl.navCollapsed" aria-expanded="false" aria-hidden="true" style="height: 0px; transition: all 0.35s linear 0s;">...</div>
  (Session info: chrome=71.0.3578.98)
  (Driver info: chromedriver=2.40.565498 (ea082db3280dd6843ebfb08a625e3eb905c4f5ab),platform=Windows NT 10.0.15063 x86_64) (WARNING: The server did not provide any stacktrace information)
Command duration or timeout: 0 milliseconds
Build info: version: '3.14.0', revision: 'aacccce0', time: '2018-08-02T20:19:58.91Z'
System info: host: 'SMSL044', ip: '192.168.252.2', os.name: 'Windows 10', os.arch: 'amd64', os.version: '10.0', java.version: '1.8.0_171'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities {acceptInsecureCerts: false, acceptSslCerts: false, applicationCacheEnabled: false, browserConnectionEnabled: false, browserName: chrome, chrome: {chromedriverVersion: 2.40.565498 (ea082db3280dd6..., userDataDir: C:\Users\ntedesco\AppData\L...}, cssSelectorsEnabled: true, databaseEnabled: false, handlesAlerts: true, hasTouchScreen: false, javascriptEnabled: true, locationContextEnabled: true, mobileEmulationEnabled: false, nativeEvents: true, networkConnectionEnabled: false, pageLoadStrategy: normal, platform: XP, platformName: XP, rotatable: false, setWindowRect: true, takesHeapSnapshot: true, takesScreenshot: true, unexpectedAlertBehaviour: , unhandledPromptBehavior: , version: 71.0.3578.98, webStorageEnabled: true}
Session ID: 84e1b2383ede24688b861f6a0af77d23 
2018-12-23 20:07:27,449 INFO  [Log] generateInvitation: Falla 
2018-12-23 20:07:27,449 INFO  [Log] End test: generateInvitation 
2018-12-23 20:07:54,527 INFO  [Log] Start test: generateInvitation 
2018-12-23 20:08:03,806 INFO  [Log] unknown error: Element <li>...</li> is not clickable at point (1114, 0). Other element would receive the click: <div id="navbar" class="navbar-collapse collapsing in-remove in-remove-active" uib-collapse="navCtrl.navCollapsed" aria-expanded="false" aria-hidden="true" style="height: 0px; transition: all 0.35s linear 0s;">...</div>
  (Session info: chrome=71.0.3578.98)
  (Driver info: chromedriver=2.40.565498 (ea082db3280dd6843ebfb08a625e3eb905c4f5ab),platform=Windows NT 10.0.15063 x86_64) (WARNING: The server did not provide any stacktrace information)
Command duration or timeout: 0 milliseconds
Build info: version: '3.14.0', revision: 'aacccce0', time: '2018-08-02T20:19:58.91Z'
System info: host: 'SMSL044', ip: '192.168.252.2', os.name: 'Windows 10', os.arch: 'amd64', os.version: '10.0', java.version: '1.8.0_171'
Driver info: org.openqa.selenium.chrome.ChromeDriver
